species,common_name,mass,freq,folk_generic,folk_specific,clements_group,prototype,group_size_folk_generics,group_size_folk_specific,group_size_clements,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche
Mimus gilvus,Tropical Mockingbird,51.99,611,NA,NA,NA,NA,NA,NA,NA,0.185888455,0.095052717,-0.06922972,-0.39533529100000003,0.24669981800000002,-0.216397395,0.010775346000000002,-0.065673632,-0.056995723,-0.023910894,0.196210898,-0.018591398999999998,-0.001815596,Neotropic,Carnivore,Invertivore,Invertivore ground
Trogon sp.,new world trogon sp.,0.0,43,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Empidonax difficilis,Pacific-slope Flycatcher,10.7,325,NA,NA,NA,NA,NA,NA,NA,-1.869195688,-0.074575973,-0.267193684,-0.017200891,0.089886353,0.016793604,0.38793325100000003,-0.048434805,0.042652088,-0.790760195,-0.10696575300000001,0.386064015,-0.021919214,Nearctic,Carnivore,Invertivore,Invertivore sally air
Piranga erythrocephala,Red-headed Tanager,21.8,557,NA,NA,NA,NA,NA,NA,NA,-0.941972273,-0.11916228,-0.47515334299999995,0.423610955,0.080570116,-0.11003686300000001,-0.025036222,-0.031802894,-0.008005436,-0.19849669,-0.550886535,-0.025990825,0.071260663,Neotropic,Omnivore,Omnivore,
Chordeiles minor,Common Nighthawk,79.3,37,NA,NA,NA,NA,NA,NA,NA,-0.08904063,1.180452836,0.041071536,-0.563626869,-0.827655681,0.10304162900000001,0.044084477999999996,-0.122026416,0.121416469,-1.226448135,0.057345442999999996,0.09269256,-0.25403203399999996,Nearctic,Carnivore,Invertivore,Invertivore aerial
Eupherusa cyanophrys,Blue-capped Hummingbird,4.8,595,NA,NA,NA,NA,NA,NA,NA,-3.102434905,-1.15981367,0.534284285,-0.44805072100000004,-0.777142378,0.000937923,-0.000530683,-0.145848015,0.001174026,-0.81379961,1.03688701,0.088239612,0.151838216,Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Elanus leucurus,White-tailed Kite,346.0,1144,NA,NA,NA,NA,NA,NA,NA,2.4401019269999997,0.587807925,-0.37913036899999997,-0.17631620899999997,-0.443962976,0.16535782300000001,-0.046345091,0.033274592,-0.058959051,0.645946493,-0.329548813,-0.001926456,0.008389189,Neotropic,Carnivore,Vertivore,Vertivore air to surface
Arenaria interpres,Ruddy Turnstone,135.98,296,NA,NA,NA,NA,NA,NA,NA,0.744618527,0.297986115,0.724065257,-0.088799735,-0.37066018100000003,0.016217198000000002,-0.182218596,-0.13643941099999998,-0.06449047299999999,-0.052791820999999996,0.406815661,-0.15712467300000002,-0.018603944,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Strigiformes sp.,owl sp.,0.0,9,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Campylorhynchus zonatus,Band-backed Wren,34.6,702,NA,NA,NA,NA,NA,NA,NA,-0.45431016700000004,-0.098007069,0.18063984800000002,-0.330517048,0.18892041399999998,-0.208356538,-0.01783092,0.07806046400000001,-0.018583883,-0.20865038600000002,0.39417933200000005,-0.051061163,-0.012597121000000001,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Setophaga pensylvanica,Chestnut-sided Warbler,0.0,100,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Peucaea humeralis,Black-chested Sparrow,0.0,8,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Panyptila sanctihieronymi,Great Swallow-tailed Swift,48.1,43,NA,NA,NA,NA,NA,NA,NA,-0.852555752,0.954040634,-0.23482804100000002,-0.14352189699999998,-1.3949678719999998,0.12985360699999998,0.06521305299999999,-0.230646276,0.137113126,-1.3634145309999999,-0.344517745,0.175218397,-0.184206697,Neotropic,Carnivore,Invertivore,Invertivore aerial
Sternula antillarum,Least Tern,0.0,198,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Pteroglossus torquatus,Collared Aracari,219.07,294,NA,NA,NA,NA,NA,NA,NA,3.153236147,-2.054088799,-0.285511465,0.064146443,0.309500198,-0.262602684,0.11390723,0.0066336780000000005,0.038018962,3.313156527,0.325309052,0.100811574,0.133938466,Neotropic,Herbivore,Frugivore,Fugivore glean
Pyrilia haematotis,Brown-hooded Parrot,149.0,129,NA,NA,NA,NA,NA,NA,NA,1.470868893,-0.46228011,-0.294016554,0.705134266,-0.538202348,0.14322253,-0.255467838,0.123821283,0.03483363,1.191227285,-0.559049739,-0.196542795,0.10193513,Neotropic,Herbivore,Omnivore,
Crypturellus cinnamomeus,Thicket Tinamou,422.0,142,NA,NA,NA,NA,NA,NA,NA,1.828190265,1.030176568,1.046241038,0.331288624,-0.137559521,0.267764095,0.16920808699999998,0.183461483,0.09617152,-0.056672747,0.11575377,0.140523885,-0.292301593,Neotropic,Herbivore,Omnivore,
Thamnophilus doliatus,Barred Antshrike,27.03,332,NA,NA,NA,NA,NA,NA,NA,-0.625083968,-0.145637681,-0.146339811,0.164719804,0.343917087,-0.097673886,0.035956031,0.015860847,-0.022948852999999998,-0.085532971,-0.151852546,0.007442521,0.04195157099999999,Neotropic,Carnivore,Invertivore,Generalist
Dendrocincla homochroa,Ruddy Woodcreeper,39.43,28,NA,NA,NA,NA,NA,NA,NA,-0.073845202,-0.25848958699999997,0.0035003609999999996,-0.24075138100000001,0.16569785199999998,0.030013385,-0.000245415,0.065889175,-0.045393542,0.144141339,0.257546306,-0.005106859,0.071628404,Neotropic,Carnivore,Invertivore,Generalist
Coccyzus minor,Mangrove Cuckoo,63.89,107,NA,NA,NA,NA,NA,NA,NA,0.772601935,-0.314158249,-0.41763406399999997,-0.44291945,0.058259383,-0.210069057,-0.12297787800000001,-0.051180163,0.016296482,0.614705281,0.117143731,-0.128924785,0.011480246000000001,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Coccothraustes vespertinus,Evening Grosbeak,57.3,18,NA,NA,NA,NA,NA,NA,NA,0.504503389,-0.570278935,-0.434542505,0.679145573,-0.055958735,0.053670164000000006,-0.07005733900000001,-0.1037124,0.02020322,0.904739909,-0.606943722,-0.041402033,0.10564100900000001,Nearctic,Herbivore,Omnivore,
Progne sp.,martin sp. (Progne sp.),0.0,18,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Molothrus oryzivorus,Giant Cowbird,181.85,27,NA,NA,NA,NA,NA,NA,NA,1.9066801919999998,-0.095104125,-0.09445073,-0.066720155,0.12049766099999999,-0.072984407,0.042620643,-0.086278674,-0.000698064,1.023068685,-0.029141483,0.030510241,-0.032514632,Neotropic,Omnivore,Omnivore,
Pheugopedius maculipectus,Spot-breasted Wren,0.0,924,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Euphonia affinis,Scrub Euphonia,10.0,1154,NA,NA,NA,NA,NA,NA,NA,-2.4422415330000002,0.278840309,-0.063302499,0.6032965579999999,-0.087689235,0.080076929,-0.001758384,-0.025012325,0.06837633900000001,-1.289017301,-0.507431581,0.006456375,-0.027596715,Neotropic,Herbivore,Frugivore,Fugivore glean
Laterallus ruber,Ruddy Crake,44.4,53,NA,NA,NA,NA,NA,NA,NA,-0.457553596,0.301130938,0.668181805,0.262366164,0.403097521,0.208098576,-0.28573563399999996,0.059180357,0.079621522,-0.44648529,0.161183125,-0.325775902,-0.104876593,Neotropic,Carnivore,Aquatic predator,Aquatic ground
Sayornis phoebe,Eastern Phoebe,19.7,62,NA,NA,NA,NA,NA,NA,NA,-1.081959922,-0.017602969,-0.24479009100000002,-0.13916573,-0.019375402,0.073806108,0.309854931,0.032039714,0.064095665,-0.5005993360000001,-0.029772381,0.314003445,-0.047359301,Nearctic,Carnivore,Invertivore,Generalist
Claravis pretiosa,Blue Ground Dove,68.2,220,NA,NA,NA,NA,NA,NA,NA,-0.21226932899999998,0.628043505,0.27314727899999997,-0.29792944,-0.542887614,-0.018603353,-0.09112570199999999,0.257691881,-0.08122533700000001,-0.813426312,0.23462318699999998,-0.067892987,0.005868278,Neotropic,Herbivore,Granivore,Granivore ground
Basileuterus lachrymosus,Fan-tailed Warbler,0.0,342,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Columbina minuta,Plain-breasted Ground Dove,32.59,38,NA,NA,NA,NA,NA,NA,NA,-1.314605725,0.77370723,0.440827514,-0.19708298,-0.347860345,-0.04565527900000001,-0.165201291,0.317839993,0.010871088000000001,-1.4361340980000001,0.250814269,-0.173371865,-0.093059486,Neotropic,Herbivore,Granivore,Granivore ground
Molothrus ater,Brown-headed Cowbird,40.26,485,NA,NA,NA,NA,NA,NA,NA,-0.184390446,0.024659946000000002,-0.254133827,0.273042717,0.09339589,0.032438033,-0.237110927,-0.116259752,-0.019322871999999998,-0.004353969,-0.372678688,-0.228685881,0.066834563,Nearctic,Carnivore,Invertivore,Invertivore ground
Porzana carolina,Sora,74.8,180,NA,NA,NA,NA,NA,NA,NA,-0.035213193,0.5850493179999999,0.6963453000000001,0.063328631,0.045719054,0.075245467,-0.39403562299999995,0.0034613829999999997,0.044422654000000006,-0.569701876,0.222167008,-0.414928299,-0.11870913,Nearctic,Omnivore,Omnivore,
Anthracothorax prevostii,Green-breasted Mango,6.4,146,NA,NA,NA,NA,NA,NA,NA,-2.703546063,-1.389440267,0.7718069940000001,-0.565021221,-0.814569553,0.009044659,-0.05005652,-0.139169202,0.012012956000000002,-0.49195872700000004,1.331021038,0.041202132,0.148347189,Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Sitta carolinensis,White-breasted Nuthatch,21.0,275,NA,NA,NA,NA,NA,NA,NA,-1.0949067540000001,-0.122180063,0.16850685899999998,-0.11216079400000001,0.033619724,0.21573858399999998,-0.021687451,0.001096933,-0.015296025,-0.471699436,0.24097388399999997,-0.004497048,0.059936860999999994,Nearctic,Omnivore,Omnivore,
Polioptila plumbea,Tropical Gnatcatcher,6.0,50,NA,NA,NA,NA,NA,NA,NA,-2.730132223,-0.008514190999999999,-0.048692717999999996,-0.235755715,0.261272742,-0.162795,0.015936288,-0.047315416,-0.034633351,-1.31947976,0.18137374,-0.006271206,0.045511248,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Spiza americana,Dickcissel,26.18,333,NA,NA,NA,NA,NA,NA,NA,-0.816462763,-0.023466253,-0.190311179,0.397339021,0.17242437600000002,-0.078570077,-0.147038106,-0.10931159900000001,-0.043775892999999996,-0.247179835,-0.391086926,-0.15224922800000001,0.080823108,Nearctic,Omnivore,Omnivore,
Setophaga americana,Northern Parula,0.0,453,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Passerculus sandwichensis,Savannah Sparrow,19.97,178,NA,NA,NA,NA,NA,NA,NA,-1.2660870229999999,0.175372981,-0.119277367,0.271824804,0.14664881300000002,0.035305852,-0.117172181,-0.057223718,-0.06550275,-0.671025405,-0.30198351,-0.116136455,0.08994515900000001,Nearctic,Omnivore,Omnivore,
Basileuterus culicivorus,Golden-crowned Warbler,10.5,784,NA,NA,NA,NA,NA,NA,NA,-1.9442572219999998,0.05221405,-0.246988281,0.067730693,0.232358493,-0.027827678999999998,0.13111936400000002,-0.052232553,-0.008860381,-0.902829373,-0.19074553100000002,0.118828789,0.030492263999999998,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Psittaciformes sp. (parakeet sp.),parakeet sp.,0.0,32,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Sporophila minuta,Ruddy-breasted Seedeater,7.8,198,NA,NA,NA,NA,NA,NA,NA,-2.389889631,0.012440976999999999,-0.504728108,0.6938943009999999,0.144553501,-0.004704715,-0.08720062699999999,-0.074111882,-0.005775635,-0.939398225,-0.778500555,-0.082374682,0.102632913,Neotropic,Herbivore,Granivore,Granivore arboreal
Sterninae sp.,tern sp.,0.0,130,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Chlorostilbon auriceps,Golden-crowned Emerald,2.61,282,NA,NA,NA,NA,NA,NA,NA,-4.207422601,-1.0371749829999999,0.549752,-0.5328144779999999,-1.1304906609999998,-0.265850068,-0.255641885,-0.146467849,0.006301248000000001,-1.518819533,1.0894712709999999,-0.15672545300000001,0.146274781,Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Oceanodroma melania,Black Storm-Petrel,61.5,135,NA,NA,NA,NA,NA,NA,NA,0.031005553999999998,0.6673816570000001,0.14151024,-0.323771755,-0.120612372,0.15408329699999998,-0.24177179199999999,-0.38057536,-0.019524764,-0.615155309,0.07219511099999999,-0.212829037,-0.049459602000000005,Nearctic,Carnivore,Aquatic predator,Aquatic aerial
Rynchops niger,Black Skimmer,297.73,293,NA,NA,NA,NA,NA,NA,NA,3.071150215,-1.241955904,0.27427445,-0.467638875,-0.19727084600000003,0.31792406100000004,-0.7460888179999999,-0.283424721,0.132694269,2.378748903,0.770336305,-0.68191053,0.046299970999999995,Neotropic,Carnivore,Aquatic predator,Aquatic aerial
Tyto alba,Barn Owl,403.32,152,NA,NA,NA,NA,NA,NA,NA,2.798806066,0.476613665,-0.044870147,0.063073065,0.146495044,0.278870546,-0.147265045,-0.131031125,0.04794867,1.015852823,-0.283515892,-0.14757388800000001,-0.10337261699999999,Neotropic,Carnivore,Vertivore,Vertivore perch
Pheucticus chrysopeplus,Yellow Grosbeak,77.6,88,NA,NA,NA,NA,NA,NA,NA,0.911951649,-0.49667716799999995,-0.524126876,0.645263053,0.041060155,-0.117154303,-0.05637199,-0.025694225,0.013871095,1.056059697,-0.65906978,-0.052557385,0.07938698599999999,Neotropic,Herbivore,Frugivore,Fugivore glean
Charadrius wilsonia,Wilson's Plover,55.1,88,NA,NA,NA,NA,NA,NA,NA,-0.078929322,0.013730029,0.538014148,0.16229891,0.028776737,0.17345239399999998,-0.084879886,-0.286395625,-0.032850067000000004,-0.075515906,0.19138844,-0.06720129400000001,0.014931593,Neotropic,Carnivore,Aquatic predator,Aquatic ground
Burhinus bistriatus,Double-striped Thick-knee,787.0,315,NA,NA,NA,NA,NA,NA,NA,3.5334535889999996,0.396379964,0.528366059,0.00344768,0.496822483,-0.088425142,0.12530559,-0.34524010200000005,0.001366165,1.403388572,0.112746595,0.06820050400000001,-0.194574059,Neotropic,Carnivore,Invertivore,Invertivore ground
Chlidonias niger,Black Tern,65.3,311,NA,NA,NA,NA,NA,NA,NA,0.29076103,-0.169772468,0.34559508899999997,-0.565055221,-0.608444485,0.32722796600000004,-0.30973974600000004,-0.095752167,0.109805796,0.052689255,0.64392792,-0.23863413100000003,-0.04972711900000001,Palearctic,Carnivore,Aquatic predator,Aquatic aerial
Lepidocolaptes souleyetii,Streak-headed Woodcreeper,25.7,192,NA,NA,NA,NA,NA,NA,NA,-0.365774772,-0.8355698,0.07995116099999999,-0.6733173859999999,0.084179428,-0.050475426,-0.12878271300000002,0.09360878800000001,0.022277727999999997,0.375210946,0.7862233279999999,-0.127898727,0.06786829700000001,Neotropic,Carnivore,Invertivore,Invertivore bark
Amazona oratrix,Yellow-headed Parrot,476.94,96,NA,NA,NA,NA,NA,NA,NA,3.2027277830000003,-0.647507437,-0.441749014,0.764511501,-0.45304035200000004,0.058163967000000004,-0.18067951699999998,0.085860279,-0.038790186000000004,2.2203986419999997,-0.672428551,-0.125615977,0.159861749,Neotropic,Herbivore,Omnivore,
Phainopepla nitens,Phainopepla,22.1,9,NA,NA,NA,NA,NA,NA,NA,-0.966893415,0.329870695,-0.56755038,-0.30656097,-0.137674653,0.038989137,0.077063533,0.116598387,-0.007417266,-0.74799416,-0.21176367399999999,0.092394511,0.022218439,Nearctic,Omnivore,Frugivore,Fugivore glean
Vermivora chrysoptera,Golden-winged Warbler,8.74,8,NA,NA,NA,NA,NA,NA,NA,-2.229743864,-0.066650254,0.067737492,-0.088159659,0.183767441,0.086780889,-0.022620702000000003,-0.047776139,0.055435923,-1.017470732,0.156163665,-0.028477289,-0.010794663000000001,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal
Melozone kieneri,Rusty-crowned Ground-Sparrow,38.7,85,NA,NA,NA,NA,NA,NA,NA,-0.24329311399999998,0.027146232000000003,-0.303624005,0.318521334,0.230572903,-0.132715933,-0.10380107400000001,0.010412383,-0.063163377,-0.011111437,-0.417841155,-0.12208137599999999,0.082225968,Neotropic,Omnivore,Omnivore,
Lampornis viridipallens,Green-throated Mountain-gem,5.33,5,NA,NA,NA,NA,NA,NA,NA,-2.96616835,-1.034122375,0.632525077,-0.663634458,-0.668407199,-0.005845766999999999,-0.10414877,-0.161321915,-0.008853579,-0.89165626,1.208489798,-0.025980755,0.136392876,Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Buteogallus urubitinga,Great Black Hawk,1152.87,129,NA,NA,NA,NA,NA,NA,NA,4.576321486,0.44932408799999995,-0.39630248700000004,-0.250009967,0.500764346,0.121065078,-0.030279597999999998,-0.09684582900000001,-0.06979697,1.92199519,-0.302856422,-0.060612083,-0.035149858,Neotropic,Carnivore,Vertivore,Vertivore perch
Picidae sp.,woodpecker sp.,0.0,77,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Fregata sp.,frigatebird sp.,0.0,2,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Aramus guarauna,Limpkin,1080.0,263,NA,NA,NA,NA,NA,NA,NA,3.9497615739999996,0.3670488,0.309414111,-0.501240992,0.23834382699999998,-0.369104455,0.069904165,0.066033435,-0.092149954,1.491670365,0.38179093299999994,0.006573491999999999,-0.113749795,Neotropic,Carnivore,Aquatic predator,Aquatic ground
Phaethornis mexicanus,Mexican Hermit,0.0,179,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Heliomaster longirostris,Long-billed Starthroat,6.6,253,NA,NA,NA,NA,NA,NA,NA,-2.68047017,-1.741839088,0.91107309,-0.410281912,-0.942889128,-0.04736386099999999,-0.142703006,-0.05497867,0.076198415,-0.19616746100000002,1.4228604930000002,-0.049854683,0.130035781,Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Cistothorus palustris,Marsh Wren,10.8,33,NA,NA,NA,NA,NA,NA,NA,-2.1201729030000003,-0.133906742,0.395057434,-0.015330119,0.298757634,-0.11990967699999999,-0.089785259,-0.037752809,-0.037648374,-0.93407921,0.33561452799999997,-0.118002532,0.041263479,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal
Patagioenas speciosa,Scaled Pigeon,258.47,22,NA,NA,NA,NA,NA,NA,NA,1.4800418480000002,0.739286067,0.33734309100000004,-0.189422032,-0.635640373,0.0039004870000000002,-0.09755741,0.18417562899999998,0.032174255,-0.06979046700000001,0.12411227,-0.077948381,-0.144030677,Neotropic,Herbivore,Frugivore,Fugivore glean
Agelaius phoeniceus,Red-winged Blackbird,50.78,436,NA,NA,NA,NA,NA,NA,NA,0.3202667,-0.13742992099999998,-0.235915171,-0.043948927,0.205260002,0.050798042,-0.20063441,-0.022977239,-0.025472852999999997,0.319036938,-0.088613586,-0.20159992399999999,0.073084564,Nearctic,Herbivore,Granivore,Granivore ground
Icterus prosthemelas,Black-cowled Oriole,27.95,203,NA,NA,NA,NA,NA,NA,NA,-0.5625938070000001,-0.137862878,-0.209090444,-0.243958481,0.143669195,-0.216605076,-0.08965024699999999,-0.015607683999999998,-0.006313038000000001,-0.15849382,0.087142184,-0.10800889,0.018241517,Neotropic,Omnivore,Omnivore,
Vireo cassinii/solitarius/plumbeus,solitary vireo sp.,0.0,54,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Crypturellus soui,Little Tinamou,216.16,93,NA,NA,NA,NA,NA,NA,NA,0.886116948,1.15244905,0.966739395,0.244138628,-0.153986005,0.127704234,0.153543145,0.131466121,0.150481375,-0.613777198,0.099665348,0.11439352,-0.358842218,Neotropic,Herbivore,Omnivore,
Glaucidium griseiceps,Central American Pygmy-Owl,50.58,62,NA,NA,NA,NA,NA,NA,NA,-0.244779634,0.24636514,-0.190634594,0.703528319,-0.148220955,0.042733497999999995,-0.22572870399999997,0.020438018999999998,-0.059302909,-0.18558427100000002,-0.6805674290000001,-0.205875189,0.098116921,Neotropic,Carnivore,Invertivore,Invertivore sally ground
Hylorchilus sumichrasti,Sumichrast's Wren,28.4,197,NA,NA,NA,NA,NA,NA,NA,-0.608657969,-0.555062218,0.738108535,-0.111408268,0.489160486,0.131881279,0.109614221,0.070622515,-0.044449638,0.099554838,0.731963328,0.077915659,0.057034697999999995,Neotropic,Carnivore,Invertivore,Generalist
Pulsatrix perspicillata,Spectacled Owl,983.55,16,NA,NA,NA,NA,NA,NA,NA,4.0710929689999995,0.226878949,-0.308969652,-0.041912079,-0.13289218,0.03341044,-0.19253405,0.088619387,0.132769952,1.810204411,-0.30192604300000003,-0.198639063,-0.17107276300000002,Neotropic,Carnivore,Vertivore,Vertivore perch
Galbula ruficauda,Rufous-tailed Jacamar,26.5,17,NA,NA,NA,NA,NA,NA,NA,-0.13481227,-1.746380925,0.060214437999999995,-0.6268958370000001,-0.247569979,-0.28566275,0.006592026,0.23850596300000002,0.025960143999999997,1.192416699,1.026245017,0.024571107000000002,0.144816002,Neotropic,Carnivore,Invertivore,Invertivore sally air
Leiothlypis peregrina,Tennessee Warbler,0.0,685,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Buteo sp.,Buteo sp.,0.0,49,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Tunchiornis ochraceiceps,Tawny-crowned Greenlet,0.0,26,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Contopus cinereus,Tropical Pewee,11.6,82,NA,NA,NA,NA,NA,NA,NA,-1.7520246309999998,-0.21971680300000002,-0.45502378,0.083093398,-0.213642255,0.07646476,0.537551153,0.046507257,0.020144331,-0.619561146,-0.242562637,0.566599077,0.036979605,Neotropic,Carnivore,Invertivore,Invertivore sally air
Amazilia sp.,Amazilia sp.,0.0,32,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Taraba major,Great Antshrike,59.2,19,NA,NA,NA,NA,NA,NA,NA,0.519748191,-0.279960062,-0.18094286199999998,0.166249169,0.38042581,-0.15107432199999998,-0.07466189599999999,0.058225292000000005,0.016338188,0.591258556,-0.15250597300000002,-0.113372877,0.008703869,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Regulus satrapa,Golden-crowned Kinglet,6.19,92,NA,NA,NA,NA,NA,NA,NA,-2.895136022,0.483385876,-0.018482061,-0.139114819,0.19974071,0.13704586800000002,-0.102305122,-0.04357595,-0.06977538,-1.800873256,-0.010308083000000001,-0.10162984800000001,0.07402449,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal
Cyclarhis gujanensis,Rufous-browed Peppershrike,28.8,210,NA,NA,NA,NA,NA,NA,NA,-0.56905368,-0.248531257,-0.313368212,0.48618002299999996,0.14231629199999998,-0.10895148199999999,-0.16798169,-0.025918037999999997,0.01525138,0.08923309300000001,-0.46140849899999997,-0.175837272,0.06037121,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Ridgwayia pinicola,Aztec Thrush,0.0,174,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Tachycineta bicolor,Tree Swallow,21.2,76,NA,NA,NA,NA,NA,NA,NA,-1.573512223,0.632757162,-0.067204186,-0.080647901,-0.653931688,0.301586911,0.128344114,-0.149868416,-0.001140309,-1.37283053,-0.162078304,0.20304333300000002,-0.01036754,Nearctic,Carnivore,Invertivore,Invertivore aerial
Selasphorus sp.,Selasphorus sp.,0.0,29,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Ramphocaenus melanurus,Long-billed Gnatwren,9.7,163,NA,NA,NA,NA,NA,NA,NA,-1.995164039,-0.573414552,0.5729870429999999,-0.448494952,0.43131498799999995,-0.133360433,-0.045837363,0.062967185,-0.018987398,-0.606267892,0.891925375,-0.08682842199999999,0.042706342,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Penelope purpurascens,Crested Guan,2060.0,248,NA,NA,NA,NA,NA,NA,NA,4.649216324,1.176783449,-0.18115846100000002,-0.666250351,-0.079466576,-0.237622778,0.142288531,0.18674490100000002,0.113783022,1.170973061,-0.057946422000000004,0.084144991,-0.36991538399999996,Neotropic,Herbivore,Frugivore,Fugivore glean
